event_id,timestamp,user_id,event_type,product_id,product_name,category,price,quantity
aa9001ba-d743-40c7-8d7f-194dbc2a56b6,2025-04-27 01:35:56,88a612a3-0d14-49a8-8621-0c4ec2026d1f,view,7d3ef9fb-a0d8-45e8-bcea-f7f4c6856bdd,Business For,Clothing,340.65,
e4e31062-038c-4177-9a79-0e68c5616988,2025-04-27 05:28:02,8e9ce55a-cd04-4591-bd93-dbdf41a2fe95,view,d41fed43-46fe-4ad9-a589-260eb90bfe01,Second Home,Electronics,892.52,
fa16f975-3b90-44f1-ab76-d20196ae2326,2025-04-27 07:48:04,1fadd795-fd68-4c97-86c0-2f4f95e7e0be,add_to_cart,f4f3f402-f590-480f-ad4b-82f3f871ad80,Quickly Somebody,Sports,258.51,5
a4a85983-a039-414d-a5c0-c7321f858ba0,2025-04-27 09:38:10,1053cb47-7279-4e12-91b1-9f57b88b7838,view,a36d32ea-ff07-418c-84ba-1d9e69812f59,Daughter Weight,Clothing,459.84,
5add2fb1-8351-4540-9573-0d04ca67679f,2025-04-27 10:31:28,c64ca141-d221-4d5c-8744-98afec69a9bf,view,6a1dd2a4-6478-4172-b6a4-fb6c329fe013,Outside Resource,Clothing,508.3,
f6fb4a7e-2405-4ee5-bb2d-02491f19e9b8,2025-04-27 19:13:30,e51ccc80-a22d-4a99-937c-53b5a8376d48,view,0a9ade6a-a45c-4214-afa8-021c743e7e9d,Wear Year,Clothing,77.8,
55b27882-a5ae-4a8b-813a-0ed49098590c,2025-04-27 21:55:32,d439ec79-620f-4d1c-8aec-2596637205a1,view,d32bf981-bb92-459b-9f14-e4f5ae0991a4,Discuss Executive,Clothing,988.26,
fde9883f-2d6e-494b-a616-c66ad5fa6268,2025-04-27 23:09:21,d35efc4f-abd9-4341-86db-33ee8d0da81f,view,795596cb-be27-4a61-8fb1-c01692c19de8,Federal Idea,Beauty,485.05,
82b95605-40d4-43dd-b0db-c76d4f87ea77,2025-04-28 03:07:49,a92b8d02-df7e-4830-ac8a-7a8cf5df72d1,add_to_cart,7d3ef9fb-a0d8-45e8-bcea-f7f4c6856bdd,Business For,Clothing,340.65,2
b9f4a77c-adc7-4bfc-8ed8-ed0c8d1b9f00,2025-04-28 05:38:24,c583b9f9-9156-4d81-b387-ac77c03edd3c,view,7d3ef9fb-a0d8-45e8-bcea-f7f4c6856bdd,Business For,Clothing,340.65,
