event_id,timestamp,user_id,event_type,product_id,product_name,category,price,quantity
fd0b6d75-a030-4533-9682-0901df94f4cf,2025-04-23 04:33:20,1053cb47-7279-4e12-91b1-9f57b88b7838,view,414c6dd3-943e-49c8-aa2a-e1188039147b,Might Glass,Books,271.52,
95e10f70-f735-4cd1-9a9e-9ac1a98bae68,2025-04-23 05:12:54,5a680a20-4a3c-48b7-a118-309a209aa2bb,view,2e2603da-b15c-4168-81ab-4de63d4de2db,That Evening,Electronics,43.03,
6a46f632-a188-4de8-afa0-d9534fafc076,2025-04-23 09:58:22,7147c889-2eab-49f5-8af1-9744923a5df2,view,1e9410d2-bd70-4d58-8e4c-1f01de5d6ef0,Modern Poor,Clothing,153.64,
61d7a023-d061-4537-b027-5417aa74c885,2025-04-23 12:50:37,24467fde-11c8-4922-b496-76c759a1d73c,view,98176c25-5242-4c2a-a1a3-da7941b046f8,Behind Occur,Books,911.84,
0930b317-bd68-4d9c-9585-3a3d76011eca,2025-04-23 13:09:20,3d26bcca-c11d-4f82-adb1-8e61377f88ed,view,a36d32ea-ff07-418c-84ba-1d9e69812f59,Daughter Weight,Clothing,459.84,
6e583fd4-a7af-45c4-b9a2-05663066f379,2025-04-23 17:27:51,5a680a20-4a3c-48b7-a118-309a209aa2bb,view,b3faf199-d8df-4ba9-b00c-09f59b139004,Fight Employee,Beauty,653.52,
72960a52-2432-4f56-815c-4fb1582275c9,2025-04-23 18:11:52,69c06529-9e6b-49af-a01b-e4106c2202b7,view,7b3f1522-00ed-414d-a669-50f432d10cde,Easy Family,Home & Kitchen,275.18,
2e7ca871-b1e2-4a31-845d-141877d34b90,2025-04-23 18:36:45,69c06529-9e6b-49af-a01b-e4106c2202b7,add_to_cart,3b59fc5b-00f5-4d5e-8f2d-084e164166f5,Than According,Sports,997.57,2
cd7ca848-6264-44df-87e4-1630bfc9d198,2025-04-24 12:20:13,e99a04f1-e134-4abb-b159-f2d6f0feaadc,add_to_cart,e0bbe4d0-e8b7-4cd5-ada1-9e014d019729,Simply Condition,Sports,570.71,5
d2420ba1-7ffe-41ba-9e4a-a2c7580bab48,2025-04-24 12:56:15,3ea9f8b9-b9ec-4c19-a4e9-76c669296287,view,d41fed43-46fe-4ad9-a589-260eb90bfe01,Second Home,Electronics,892.52,
